Year,Month,Day,Precip,Tmax,Tmin
1994,10,26,0,52,33
1994,10,27,0,51,33
1994,10,28,0,50,29
1994,10,29,0,61,36
1994,10,30,0,66,38
1994,10,31,0,60,45
1994,11,1,0.46,63,49
1994,11,2,0.3,63,38
1994,11,3,0,51,30
1994,11,4,0,65,38
1994,11,5,0,76,58
1994,11,6,0,67,55
1994,11,7,0.09,68,37
1994,11,8,0,52,36
1994,11,9,0,64,45
1994,11,10,0.51,49,33
1994,11,11,0,46,31
1994,11,12,0,41,23
1994,11,13,0,53,30
1994,11,14,0,53,46
1994,11,15,0,66,49
1994,11,16,0,49,32
1994,11,17,0,44,26
1994,11,18,0,55,40
1994,11,19,0.06,59,41
1994,11,20,0,47,27
1994,11,21,0,48,29
1994,11,22,2.06,56,44
1994,11,23,0,44,29
1994,11,24,0,31,19
1994,11,25,0,39,26
1994,11,26,0,45,28
1994,11,27,0,33,12
1994,11,28,1.26,44,15
1994,11,29,0.38,58,36
1994,11,30,0,47,23
1994,12,1,0,38,29
1994,12,2,0,39,30
1994,12,3,0,57,27
1994,12,4,0,57,29
1994,12,5,0.37,54,44
1994,12,6,0.99,56,42
1994,12,7,0,53,32
1994,12,8,0.05,38,20
1994,12,9,0,25,17
1994,12,10,0.02,34,23
1994,12,11,1.02,37,28
1994,12,12,0,37,11
1994,12,13,0,22,13
1994,12,14,0,33,19
1994,12,15,0.01,34,28
1994,12,16,0,40,25
1994,12,17,0.02,36,29
1994,12,18,0.13,42,31
1994,12,19,0,43,31
1994,12,20,0,33,29
1994,12,21,0,42,25
1994,12,22,0,52,26
1994,12,23,0,56,22
1994,12,24,0.22,36,22
1994,12,25,0.15,34,30
1994,12,26,0,40,20
1994,12,27,0,38,21
1994,12,28,0,47,24
1994,12,29,0,42,26
1994,12,30,0,26,9
1994,12,31,0,28,10
1995,1,1,0.55,38,28
1995,1,2,0.33,44,26
1995,1,3,0,27,17
1995,1,4,0,27,15
1995,1,5,0,18,8
1995,1,6,0,21,8
1995,1,7,0.93,30,14
1995,1,8,0,30,12
1995,1,9,0,33,20
1995,1,10,0,32,3
1995,1,11,0,23,4
1995,1,12,0.16,39,23
1995,1,13,0.11,51,39
1995,1,14,0.02,63,47
1995,1,15,0.23,64,52
1995,1,16,0.21,62,54
1995,1,17,0.1,56,33
1995,1,18,0,35,31
1995,1,19,0,44,35
1995,1,20,0.02,48,39
1995,1,21,1.54,50,35
1995,1,22,0.05,37,26
1995,1,23,0.04,30,14
1995,1,24,0,31,19
1995,1,25,0,30,28
1995,1,26,0,29,22
1995,1,27,0,28,20
1995,1,28,0,25,-8
1995,1,29,0,19,-12
1995,1,30,0,25,-8
1995,1,31,0,30,4
1995,2,1,0,39,25
1995,2,2,0,37,17
1995,2,3,0,21,-4
1995,2,4,0.6,27,-3
1995,2,5,0.9,25,4
1995,2,6,0,4,-2
1995,2,7,0,7,0
1995,2,8,0,19,-4
1995,2,9,0,20,-1
1995,2,10,0,26,10
1995,2,11,0,36,23
1995,2,12,0,31,-5
1995,2,13,0,14,-6
1995,2,14,0,21,7
1995,2,15,0,25,-5
1995,2,16,0.32,38,19
1995,2,17,0,36,10
1995,2,18,0,38,13
1995,2,19,0,45,20
1995,2,20,0,49,24
1995,2,21,0,50,28
1995,2,22,0,32,16
1995,2,23,0,32,16
1995,2,24,0.24,41,29
1995,2,25,0.09,29,17
1995,2,26,0,28,7
1995,2,27,0,25,8
1995,2,28,0.4,35,24
1995,3,1,0.51,35,24
1995,3,2,0,30,18
1995,3,3,0,24,6
1995,3,4,0.01,33,12
1995,3,5,0,42,20
1995,3,6,0.07,41,24
1995,3,7,0,48,34
1995,3,8,0,60,34
1995,3,9,1.15,34,13
1995,3,10,0,20,10
1995,3,11,0,27,14
1995,3,12,0,46,26
1995,3,13,0,59,33
1995,3,14,0,70,30
1995,3,15,0,65,30
1995,3,16,0,67,35
1995,3,17,0.1,62,32
1995,3,18,0,45,29
1995,3,19,0,39,25
1995,3,20,0,53,33
1995,3,21,0,55,43
1995,3,22,0.17,48,34
1995,3,23,0.04,39,33
1995,3,24,0,36,27
1995,3,25,0.01,36,21
1995,3,26,0,45,30
1995,3,27,0,51,26
1995,3,28,0,47,23
1995,3,29,0,51,21
1995,3,30,0.01,58,38
1995,3,31,0,44,34
1995,4,1,0,41,25
1995,4,2,0,39,22
1995,4,3,0,45,20
1995,4,4,0.07,57,34
1995,4,5,0,51,16
1995,4,6,0,28,16
1995,4,7,0,43,22
1995,4,8,0.18,38,21
1995,4,9,0.7,38,27
1995,4,10,0,38,12
1995,4,11,0,35,20
1995,4,12,0,59,35
1995,4,13,0.77,57,44
1995,4,14,0.1,50,34
1995,4,15,0,43,30
1995,4,16,0,44,26
1995,4,17,0,51,24
1995,4,18,0,57,27
1995,4,19,0.32,64,37
1995,4,20,0.05,68,40
1995,4,21,0.14,55,41
1995,4,22,0.01,60,48
1995,4,23,0,50,31
1995,4,24,0.07,48,29
1995,4,25,0,51,24
1995,4,26,0,62,40
1995,4,27,0,57,43
1995,4,28,0.09,74,45
1995,4,29,0,58,42
1995,4,30,0,58,31
1995,5,1,0.73,53,35
1995,5,2,0,57,33
1995,5,3,0.01,59,40
1995,5,4,0,64,32
1995,5,5,0,65,46
1995,5,6,0.23,64,38
1995,5,7,0,57,29
1995,5,8,0,56,26
1995,5,9,0,54,30
1995,5,10,0.03,65,45
1995,5,11,0.18,61,49
1995,5,12,0.01,66,51
1995,5,13,0,64,46
1995,5,14,0,72,50
1995,5,15,0.01,58,52
1995,5,16,0,65,38
1995,5,17,0,72,53
1995,5,18,0.09,66,46
1995,5,19,0.01,56,44
1995,5,20,0.2,66,39
1995,5,21,0,70,48
1995,5,22,0,76,38
1995,5,23,0,65,38
1995,5,24,0,76,53
1995,5,25,0.29,77,50
1995,5,26,0.71,66,52
1995,5,27,0,71,39
1995,5,28,0,71,39
1995,5,29,0.11,63,52
1995,5,30,0,77,54
1995,5,31,0,71,45
1995,6,1,0,71,45
1995,6,2,0,71,45
1995,6,3,0.01,71,45
1995,6,4,0.08,71,45
1995,6,5,0,71,45
1995,6,6,0,71,45
1995,6,7,0,71,45
1995,6,8,0.21,71,45
1995,6,9,0,71,45
1995,6,10,0,71,45
1995,6,11,0.05,71,45
1995,6,12,0.75,71,45
1995,6,13,0.05,71,45
1995,6,14,0,71,45
1995,6,15,0,71,45
1995,6,16,0,71,45
1995,6,17,0,71,45
1995,6,18,0,71,45
1995,6,19,0,71,45
1995,6,20,0,71,45
1995,6,21,0,71,45
1995,6,22,0.02,71,45
1995,6,23,0,71,45
1995,6,24,0,71,45
1995,6,25,0.17,71,45
1995,6,26,0.01,71,45
1995,6,27,0.04,71,45
1995,6,28,0,71,45
1995,6,29,0,71,45
1995,6,30,0,71,45
1995,7,1,0.07,71,45
1995,7,2,0.16,71,45
1995,7,3,0,71,45
1995,7,4,0,71,45
1995,7,5,0,71,45
1995,7,6,0,71,45
1995,7,7,0,71,45
1995,7,8,0.17,71,45
1995,7,9,0,71,45
1995,7,10,0,71,45
1995,7,11,0.39,71,45
1995,7,12,0,71,45
1995,7,13,0.52,71,45
1995,7,14,0,71,45
1995,7,15,0,71,45
1995,7,16,0.01,71,45
1995,7,17,0.81,71,45
1995,7,18,0,71,45
1995,7,19,0,71,45
1995,7,20,0,71,45
1995,7,21,0,71,45
1995,7,22,0,71,45
1995,7,23,0.03,71,45
1995,7,24,0,71,45
1995,7,25,0.46,71,45
1995,7,26,0,71,45
1995,7,27,0,71,45
1995,7,28,0.51,71,45
1995,7,29,0,71,45
1995,7,30,0,71,45
1995,7,31,0,71,45
1995,8,1,0,71,45
1995,8,2,0,71,45
1995,8,3,0,71,45
1995,8,4,0.06,71,45
1995,8,5,0,71,45
1995,8,6,0.43,71,45
1995,8,7,0,71,45
1995,8,8,0,71,45
1995,8,9,0,71,45
1995,8,10,0,71,45
1995,8,11,0,71,45
1995,8,12,0,71,45
1995,8,13,0,71,45
1995,8,14,0,71,45
1995,8,15,0.04,71,45
1995,8,16,0,71,45
1995,8,17,0,71,45
1995,8,18,0,71,45
1995,8,19,0,71,45
1995,8,20,0,71,45
1995,8,21,0,71,45
1995,8,22,0,71,45
1995,8,23,0,71,45
1995,8,24,0,71,45
1995,8,25,0,71,45
1995,8,26,0,71,45
1995,8,27,0,71,45
1995,8,28,0,71,45
1995,8,29,0,71,45
1995,8,30,0,71,45
1995,8,31,0,71,45
1995,9,1,0.09,71,45
1995,9,2,0,71,45
1995,9,3,0,71,45
1995,9,4,0,71,45
1995,9,5,0,71,45
1995,9,6,0,71,45
1995,9,7,0,71,45
1995,9,8,0,71,45
1995,9,9,0,71,45
1995,9,10,0.02,71,45
1995,9,11,0,71,45
1995,9,12,0,71,45
1995,9,13,0.01,71,45
1995,9,14,0.24,71,45
1995,9,15,0,71,45
1995,9,16,0,71,45
1995,9,17,0.66,71,45
1995,9,18,0,71,45
1995,9,19,0,71,45
1995,9,20,0,71,45
1995,9,21,0,71,45
1995,9,22,0,71,45
1995,9,23,1.05,71,45
1995,9,24,0,71,45
1995,9,25,0.05,71,45
1995,9,26,1.1,71,45
1995,9,27,0,71,45
1995,9,28,0,71,45
1995,9,29,0,71,45
1995,9,30,0,71,45
1995,10,1,0,69,46
1995,10,2,0,74,50
1995,10,3,0,78,42
1995,10,4,0.04,73,48
1995,10,5,0.11,70,53
1995,10,6,2.97,67,54
1995,10,7,0,73,59
1995,10,8,0,72,51
1995,10,9,0,58,49
1995,10,10,0,64,40
1995,10,11,0,71,41
1995,10,12,0,71,40
1995,10,13,0,77,42
1995,10,14,0,81,48
1995,10,15,1.45,66,45
1995,10,16,0,53,39
1995,10,17,0,51,37
1995,10,18,0,57,40
1995,10,19,0,71,40
1995,10,20,0,73,40
1995,10,21,0.24,69,45
1995,10,22,2.55,48,37
1995,10,23,0,58,41
1995,10,24,0,73,44
1995,10,25,0,70,46
1995,10,26,0,50,35
1995,10,27,0,58,35
1995,10,28,2.57,61,48
1995,10,29,0,60,42
1995,10,30,0,45,32
1995,10,31,0,51,31
1995,11,1,0.04,48,36
1995,11,2,0.61,66,48
1995,11,3,0.19,69,57
1995,11,4,0,60,31
1995,11,5,0,39,26
1995,11,6,0,43,23
1995,11,7,0,46,28
1995,11,8,0.81,41,34
1995,11,9,0,38,24
1995,11,10,0,34,22
1995,11,11,0,54,34
1995,11,12,1.98,61,27
1995,11,13,0,32,17
1995,11,14,0.03,32,26
1995,11,15,0.76,34,29
1995,11,16,0,33,26
1995,11,17,0,33,14
1995,11,18,0,39,15
1995,11,19,0.2,35,30
1995,11,20,0,35,31
1995,11,21,0.01,37,31
1995,11,22,0,48,28
1995,11,23,0,35,25
1995,11,24,0,37,24
1995,11,25,0,30,7
1995,11,26,0,32,10
1995,11,27,0,38,31
1995,11,28,0,51,37
1995,11,29,0.33,47,23
1995,11,30,0,28,12
1995,12,1,0,34,16
1995,12,2,0,46,27
1995,12,3,0,33,21
1995,12,4,0.07,43,33
1995,12,5,0,38,19
1995,12,6,0.23,37,23
1995,12,7,0,34,21
1995,12,8,0,28,19
1995,12,9,0,25,17
1995,12,10,0.62,32,5
1995,12,11,0,19,7
1995,12,12,0,18,2
1995,12,13,0,23,4
1995,12,14,0.38,26,10
1995,12,15,0,39,20
1995,12,16,0,35,32
1995,12,17,0.12,36,27
1995,12,18,0,28,23
1995,12,19,0,27,13
1995,12,20,0.82,18,9
1995,12,21,0.1,18,12
1995,12,22,0,23,17
1995,12,23,0,26,22
1995,12,24,0,27,21
1995,12,25,0,27,21
1995,12,26,0,27,18
1995,12,27,0,23,12
1995,12,28,0,21,17
1995,12,29,0,22,13
1995,12,30,0,30,0
1995,12,31,0,33,1
1996,1,1,0,37,25
1996,1,2,0,36,18
1996,1,3,0.9,18,12
1996,1,4,0.01,16,5
1996,1,5,0,14,-13
1996,1,6,0,13,-16
1996,1,7,0,10,-16
1996,1,8,1.3,10,0
1996,1,9,0.06,18,-1
1996,1,10,0.03,22,16
1996,1,11,0,20,9
1996,1,12,0,21,7
1996,1,13,0.66,24,16
1996,1,14,0,29,16
1996,1,15,0,42,13
1996,1,16,0,14,-6
1996,1,17,0,39,10
1996,1,18,0,49,38
1996,1,19,0,58,42
1996,1,20,1.04,58,15
1996,1,21,0,24,12
1996,1,22,0.01,30,16
1996,1,23,0,39,20
1996,1,24,0,37,30
1996,1,25,0.82,45,16
1996,1,26,0,24,16
1996,1,27,0,47,24
1996,1,28,1.3,51,19
1996,1,29,0,26,15
1996,1,30,0.01,30,17
1996,1,31,0.09,33,13
1996,2,1,0,18,-10
1996,2,2,0.04,18,-8
1996,2,3,0.6,14,3
1996,2,4,0.04,12,-1
1996,2,5,0,11,-10
1996,2,6,0,13,-7
1996,2,7,0,21,6
1996,2,8,0.12,33,20
1996,2,9,0,41,32
1996,2,10,0,38,30
1996,2,11,0,41,30
1996,2,12,0,37,8
1996,2,13,0,11,1
1996,2,14,0.15,19,1
1996,2,15,0,29,12
1996,2,16,0,28,3
1996,2,17,0.66,23,6
1996,2,18,0,25,14
1996,2,19,0,16,1
1996,2,20,0,41,13
1996,2,21,0.94,49,38
1996,2,22,0.06,52,33
1996,2,23,0,54,31
1996,2,24,0.39,49,31
1996,2,25,0,45,37
1996,2,26,0,50,24
1996,2,27,0,43,21
1996,2,28,0.18,46,24
1996,2,29,0,42,13
1996,3,1,0,20,12
1996,3,2,0,33,17
1996,3,3,0.34,42,20
1996,3,4,0,22,11
1996,3,5,0,29,14
1996,3,6,0.29,39,25
1996,3,7,0.74,25,11
1996,3,8,0.58,13,9
1996,3,9,0.27,14,2
1996,3,10,0,17,3
1996,3,11,0,36,2
1996,3,12,0,44,2
1996,3,13,0,43,12
1996,3,14,0,54,21
1996,3,15,0,61,37
1996,3,16,0.24,42,22
1996,3,17,0,33,15
1996,3,18,0,48,23
1996,3,19,0,53,26
1996,3,20,0.46,57,34
1996,3,21,0.04,40,31
1996,3,22,0,33,21
1996,3,23,0,30,21
1996,3,24,0,32,22
1996,3,25,0,45,28
1996,3,26,0,65,30
1996,3,27,0,43,16
1996,3,28,0,30,15
1996,3,29,0.17,41,25
1996,3,30,0.33,42,31
1996,3,31,0,52,24
1996,4,1,0,65,36
1996,4,2,0,41,28
1996,4,3,1.4,41,25
1996,4,4,0,39,28
1996,4,5,0,37,29
1996,4,6,0.02,40,21
1996,4,7,0.03,46,28
1996,4,8,0.64,33,17
1996,4,9,0,40,16
1996,4,10,0.47,42,20
1996,4,11,0,40,29
1996,4,12,0,58,37
1996,4,13,0.26,52,39
1996,4,14,0.03,47,38
1996,4,15,0,38,27
1996,4,16,1.48,57,35
1996,4,17,0.96,45,33
1996,4,18,0,45,27
1996,4,19,0,65,34
1996,4,20,0,73,49
1996,4,21,0,70,52
1996,4,22,0,67,36
1996,4,23,0,78,42
1996,4,24,0.15,59,32
1996,4,25,0,51,32
1996,4,26,0,67,44
1996,4,27,0.14,58,33
1996,4,28,0,47,29
1996,4,29,0,57,38
1996,4,30,0.76,61,44
1996,5,1,0.35,66,37
1996,5,2,0,59,38
1996,5,3,0,62,39
1996,5,4,0.19,62,42
1996,5,5,0,52,39
1996,5,6,0.22,60,41
1996,5,7,0.2,52,29
1996,5,8,0.01,58,37
1996,5,9,0.01,65,45
1996,5,10,0.27,57,51
1996,5,11,0.03,80,54
1996,5,12,0.58,54,32
1996,5,13,0,46,32
1996,5,14,0,50,27
1996,5,15,0,59,34
1996,5,16,0,65,47
1996,5,17,0.85,53,47
1996,5,18,0,75,53
1996,5,19,0.06,87,60
1996,5,20,0,93,62
1996,5,21,0,92,64
1996,5,22,0.06,71,45
1996,5,23,0,69,44
1996,5,24,0,74,49
1996,5,25,0,58,33
1996,5,26,0,61,39
1996,5,27,0.09,64,47
1996,5,28,0,67,47
1996,5,29,0,54,48
1996,5,30,0,57,32
1996,5,31,0,60,36
1996,6,1,0,72,39
1996,6,2,0,78,50
1996,6,3,0,79,55
1996,6,4,2.94,75,53
1996,6,5,0.22,74,53
1996,6,6,0,70,44
1996,6,7,0,77,54
1996,6,8,0,83,62
1996,6,9,0,85,61
1996,6,10,0,85,63
1996,6,11,0.01,84,67
1996,6,12,0.03,85,63
1996,6,13,0.17,80,61
1996,6,14,0,78,58
1996,6,15,0,82,56
1996,6,16,0,83,53
1996,6,17,0,83,57
1996,6,18,0.03,77,57
1996,6,19,0.19,68,59
1996,6,20,0.4,69,63
1996,6,21,0.39,76,64
1996,6,22,0,76,57
1996,6,23,0.28,80,54
1996,6,24,0,72,52
1996,6,25,0,73,61
1996,6,26,0.07,70,46
1996,6,27,0,70,46
1996,6,28,0,78,56
1996,6,29,0.19,78,62
1996,6,30,0.62,78,65
1996,7,1,0.34,87,62
1996,7,2,0,81,56
1996,7,3,0,82,56
1996,7,4,0.41,65,55
1996,7,5,0.03,66,48
1996,7,6,0,78,55
1996,7,7,0,82,58
1996,7,8,0,84,63
1996,7,9,1.33,79,57
1996,7,10,0,77,49
1996,7,11,0,68,46
1996,7,12,0,78,57
1996,7,13,1.88,80,63
1996,7,14,1.37,75,62
1996,7,15,0,83,65
1996,7,16,0.23,78,61
1996,7,17,0,82,62
1996,7,18,0,83,58
1996,7,19,0,85,65
1996,7,20,0.05,77,55
1996,7,21,0,70,49
1996,7,22,0,74,51
1996,7,23,0.03,81,55
1996,7,24,0.18,79,54
1996,7,25,0,83,51
1996,7,26,0.12,82,57
1996,7,27,0.21,76,58
1996,7,28,0,72,45
1996,7,29,0,76,50
1996,7,30,0,70,57
1996,7,31,0.19,72,62
1996,8,1,0.55,79,59
1996,8,2,0.03,73,53
1996,8,3,0.52,78,55
1996,8,4,0.01,81,57
1996,8,5,0,83,59
1996,8,6,0,85,60
1996,8,7,0,86,64
1996,8,8,0,87,69
1996,8,9,0,74,62
1996,8,10,0.04,78,54
1996,8,11,0,73,46
1996,8,12,0,73,52
1996,8,13,0.11,71,56
1996,8,14,0.19,78,55
1996,8,15,0,82,59
1996,8,16,0,84,62
1996,8,17,0,75,57
1996,8,18,0,77,53
1996,8,19,0,79,53
1996,8,20,0,83,58
1996,8,21,0,82,67
1996,8,22,0,83,55
1996,8,23,0,83,57
1996,8,24,0.23,84,66
1996,8,25,0.17,78,52
1996,8,26,0,84,54
1996,8,27,0,84,58
1996,8,28,0,78,59
1996,8,29,0,74,55
1996,8,30,0,78,53
1996,8,31,0,74,48
1996,9,1,0,80,47
1996,9,2,0,81,49
1996,9,3,0,81,51
1996,9,4,0,83,55
1996,9,5,0,75,64
1996,9,6,0,81,60
1996,9,7,0.77,81,63
1996,9,8,0.03,78,68
1996,9,9,0,72,63
1996,9,10,0,81,64
1996,9,11,0,74,52
1996,9,12,0,77,53
1996,9,13,0,75,60
1996,9,14,0.58,66,48
1996,9,15,0,63,50
1996,9,16,0,61,53
1996,9,17,0.88,68,54
1996,9,18,1.34,61,53
1996,9,19,0.14,66,42
1996,9,20,0,68,40
1996,9,21,0,71,43
1996,9,22,0.12,75,46
1996,9,23,0.63,61,47
1996,9,24,0,56,34
1996,9,25,0.17,55,38
1996,9,26,0,55,36
1996,9,27,0,61,39
1996,9,28,0,68,58
1996,9,29,0.87,69,47
1996,9,30,0,64,41
1996,10,1,0,64,44
1996,10,2,0,74,48
1996,10,3,0.17,67,40
1996,10,4,0,46,27
1996,10,5,0,49,25
1996,10,6,0,56,29
1996,10,7,0,63,41
1996,10,8,0,72,44
1996,10,9,1.38,60,44
1996,10,10,0.3,61,48
1996,10,11,0.04,48,37
1996,10,12,0,45,27
1996,10,13,0.02,61,29
1996,10,14,0,71,50
1996,10,15,0,57,27
1996,10,16,0,55,29
1996,10,17,0,76,46
1996,10,18,0,73,47
1996,10,19,0,63,46
1996,10,20,3.01,49,44
1996,10,21,0.29,52,45
1996,10,22,0.06,52,38
1996,10,23,0,55,38
1996,10,24,0.04,69,43
1996,10,25,0,51,44
1996,10,26,0,60,33
1996,10,27,0,67,35
1996,10,28,0,70,47
1996,10,29,0.23,54,32
1996,10,30,0,53,35
1996,10,31,0.06,57,40
1996,11,1,0,51,35
1996,11,2,0,47,32
1996,11,3,0,42,29
1996,11,4,0,42,32
1996,11,5,0,52,37
