Year,Month,Day,Precip,Tmax,Tmin
1990,5,17,1.37,67,59
1990,5,18,0.11,76,49
1990,5,19,0,54,45
1990,5,20,0,59,46
1990,5,21,0.19,62,46
1990,5,22,0.13,49,41
1990,5,23,0,59,44
1990,5,24,0,60,39
1990,5,25,0,63,37
1990,5,26,0,72,47
1990,5,27,0.11,68,47
1990,5,28,0,73,43
1990,5,29,0,77,54
1990,5,30,1.93,58,43
1990,5,31,0.02,58,38
1990,6,1,0,71,39
1990,6,2,0,78,54
1990,6,3,0,83,65
1990,6,4,0.01,82,52
1990,6,5,0,54,35
1990,6,6,0,65,45
1990,6,7,0.48,77,54
1990,6,8,0,74,45
1990,6,9,0.06,72,53
1990,6,10,0.02,79,53
1990,6,11,0,67,54
1990,6,12,0.01,64,40
1990,6,13,0,77,49
1990,6,14,0.01,82,60
1990,6,15,0.74,85,66
1990,6,16,0,83,65
1990,6,17,0,85,66
1990,6,18,0,87,69
1990,6,19,0.37,83,58
1990,6,20,1.63,70,58
1990,6,21,0,75,60
1990,6,22,0.53,79,55
1990,6,23,0.02,81,64
1990,6,24,0.14,76,58
1990,6,25,0,70,56
1990,6,26,0,70,47
1990,6,27,0,81,60
1990,6,28,0,77,55
1990,6,29,0,73,54
1990,6,30,0.8,84,58
1990,7,1,0.63,73,54
1990,7,2,0.23,72,54
1990,7,3,0,78,51
1990,7,4,0,82,61
1990,7,5,0,97,71
1990,7,6,0,76,57
1990,7,7,0,69,44
1990,7,8,0,73,49
1990,7,9,0,76,62
1990,7,10,0,81,55
1990,7,11,0,80,51
1990,7,12,0.23,72,55
1990,7,13,1.59,61,55
1990,7,14,0,75,60
1990,7,15,0.01,77,60
1990,7,16,0.62,81,65
1990,7,17,0,79,60
1990,7,18,0,86,60
1990,7,19,0,87,63
1990,7,20,0,87,64
1990,7,21,0,85,67
1990,7,22,0.48,81,59
1990,7,23,0.02,81,64
1990,7,24,0.49,75,58
1990,7,25,0,79,55
1990,7,26,0,80,51
1990,7,27,0.1,83,55
1990,7,28,0.01,85,58
1990,7,29,0,86,62
1990,7,30,0,85,62
1990,7,31,0,85,66
1990,8,1,0.38,66,54
1990,8,2,0,72,49
1990,8,3,0,80,55
1990,8,4,0,83,58
1990,8,5,0,84,67
1990,8,6,1.79,68,65
1990,8,7,1.79,74,63
1990,8,8,0,75,55
1990,8,9,0,76,51
1990,8,10,0.89,74,59
1990,8,11,1.27,74,60
1990,8,12,1.07,80,57
1990,8,13,0,83,62
1990,8,14,0.76,83,60
1990,8,15,0,76,49
1990,8,16,0,79,56
1990,8,17,0,80,60
1990,8,18,0,85,64
1990,8,19,0,85,63
1990,8,20,0,64,56
1990,8,21,0,61,56
1990,8,22,0.01,65,57
1990,8,23,0.09,71,60
1990,8,24,0.27,70,58
1990,8,25,0.68,80,60
1990,8,26,0,80,57
1990,8,27,0,83,60
1990,8,28,0.11,83,62
1990,8,29,0.4,81,64
1990,8,30,0,75,50
1990,8,31,0,76,48
1990,9,1,0,79,52
1990,9,2,0,82,60
1990,9,3,0,82,51
1990,9,4,0,69,44
1990,9,5,0,76,56
1990,9,6,0,72,61
1990,9,7,0.02,79,62
1990,9,8,0,74,39
1990,9,9,0,68,47
1990,9,10,0.04,58,53
1990,9,11,0,78,58
1990,9,12,0,76,56
1990,9,13,0,80,52
1990,9,14,0,81,57
1990,9,15,0.92,76,59
1990,9,16,0,64,50
1990,9,17,0.17,54,42
1990,9,18,0,53,32
1990,9,19,0,60,37
1990,9,20,0.36,53,46
1990,9,21,0,61,40
1990,9,22,0.06,67,44
1990,9,23,0.49,66,48
1990,9,24,0,54,44
1990,9,25,0,62,42
1990,9,26,0.04,63,47
1990,9,27,0,62,48
1990,9,28,0,67,46
1990,9,29,0,76,53
1990,9,30,0,74,59
1990,10,1,0.01,66,43
1990,10,2,0,61,46
1990,10,3,0,59,34
1990,10,4,0,67,38
1990,10,5,0.5,65,46
1990,10,6,0,71,53
1990,10,7,0,82,55
1990,10,8,0,80,59
1990,10,9,0.96,61,50
1990,10,10,0,74,46
1990,10,11,0.69,77,48
1990,10,12,0,67,47
1990,10,13,0.32,71,49
1990,10,14,0.82,67,53
1990,10,15,0,61,51
1990,10,16,0,63,36
1990,10,17,0,59,38
1990,10,18,0,71,52
1990,10,19,0.73,70,41
1990,10,20,0,47,29
1990,10,21,0,58,31
1990,10,22,0,58,44
1990,10,23,0.12,61,50
1990,10,24,2.18,54,44
1990,10,25,0,53,38
1990,10,26,0,55,35
1990,10,27,0,39,24
1990,10,28,0.01,53,27
1990,10,29,0,47,32
1990,10,30,0,41,24
1990,10,31,0,62,31
1990,11,1,0,58,34
1990,11,2,0,70,38
1990,11,3,0,68,45
1990,11,4,0,73,47
1990,11,5,0,71,40
1990,11,6,0.34,59,41
1990,11,7,0,46,34
1990,11,8,0,39,33
1990,11,9,0,36,20
1990,11,10,0.13,40,29
1990,11,11,1.99,40,32
1990,11,12,0.01,39,27
1990,11,13,0,33,24
1990,11,14,0,33,27
1990,11,15,0,43,28
1990,11,16,0,69,39
1990,11,17,0,69,37
1990,11,18,0.17,37,23
1990,11,19,0,34,16
1990,11,20,0,31,25
1990,11,21,0,42,28
1990,11,22,0,48,35
1990,11,23,0.2,54,43
1990,11,24,0.28,50,35
1990,11,25,0,47,29
1990,11,26,0,55,25
1990,11,27,0,47,29
1990,11,28,0,58,46
1990,11,29,0.09,71,37
1990,11,30,0,40,28
1990,12,1,0,39,29
1990,12,2,0,49,38
1990,12,3,0,45,22
1990,12,4,1.95,52,29
1990,12,5,0.31,45,23
1990,12,6,0,31,22
1990,12,7,0,36,30
1990,12,8,0,38,26
1990,12,9,0,42,31
1990,12,10,0,47,33
1990,12,11,0,44,19
1990,12,12,0,30,21
1990,12,13,0,51,29
1990,12,14,0,51,17
1990,12,15,0,30,17
1990,12,16,0.94,39,29
1990,12,17,0,37,30
1990,12,18,0.3,39,30
1990,12,19,0.32,42,37
1990,12,20,0,41,19
1990,12,21,0.01,41,21
1990,12,22,0.3,54,40
1990,12,23,0.09,59,39
1990,12,24,0.77,40,27
1990,12,25,0.12,28,10
1990,12,26,0,26,11
1990,12,27,0,22,6
1990,12,28,0.51,22,9
1990,12,29,0.06,39,21
1990,12,30,0,51,38
1990,12,31,0.09,54,19
1991,1,1,0,24,14
1991,1,2,0,31,16
1991,1,3,0,39,21
1991,1,4,0,28,12
1991,1,5,0,29,10
1991,1,6,0.03,34,19
1991,1,7,0,30,21
1991,1,8,0,23,1
1991,1,9,0.06,27,2
1991,1,10,0.58,36,27
1991,1,11,0,28,12
1991,1,12,0.96,30,15
1991,1,13,0,35,18
1991,1,14,0,23,2
1991,1,15,0,36,19
1991,1,16,0,46,35
1991,1,17,1.11,43,32
1991,1,18,0,36,26
1991,1,19,0,34,27
1991,1,20,0,45,31
1991,1,21,0.15,39,9
1991,1,22,0.1,12,2
1991,1,23,0,16,-3
1991,1,24,0,30,16
1991,1,25,0,25,-6
1991,1,26,0,18,-7
1991,1,27,0,24,9
1991,1,28,0.1,37,17
1991,1,29,0,42,11
1991,1,30,0,41,13
1991,1,31,0.28,27,22
1991,2,1,0,23,15
1991,2,2,0,28,17
1991,2,3,0,51,23
1991,2,4,0,57,27
1991,2,5,0,61,33
1991,2,6,0,56,36
1991,2,7,0.29,43,36
1991,2,8,0.12,40,33
1991,2,9,0,47,24
1991,2,10,0,45,28
1991,2,11,0,34,19
1991,2,12,0,25,7
1991,2,13,0,24,8
1991,2,14,0.27,33,24
1991,2,15,0.2,38,25
1991,2,16,0,26,4
1991,2,17,0.03,22,4
1991,2,18,0,30,22
1991,2,19,0.29,38,29
1991,2,20,0.17,50,35
1991,2,21,0,38,24
1991,2,22,0,49,32
1991,2,23,0,47,10
1991,2,24,0,23,11
1991,2,25,0,38,22
1991,2,26,0.01,33,20
1991,2,27,0.28,33,7
1991,2,28,0,27,15
1991,3,1,0,41,22
1991,3,2,0.1,59,41
1991,3,3,0.03,68,36
1991,3,4,2.33,36,31
1991,3,5,0.02,34,27
1991,3,6,0,43,28
1991,3,7,0.32,60,37
1991,3,8,0,37,17
1991,3,9,0,28,18
1991,3,10,0,36,18
1991,3,11,0,31,15
1991,3,12,0,24,17
1991,3,13,0,37,15
1991,3,14,0,39,22
1991,3,15,0.29,35,27
1991,3,16,0.14,37,19
1991,3,17,0,47,22
1991,3,18,0,55,30
1991,3,19,1.21,43,34
1991,3,20,0,48,32
1991,3,21,0,44,23
1991,3,22,0,56,28
1991,3,23,0.05,41,33
1991,3,24,0.42,43,36
1991,3,25,0.1,46,37
1991,3,26,0.01,42,35
1991,3,27,0.02,53,38
1991,3,28,0.04,62,44
1991,3,29,0,58,31
1991,3,30,0.08,42,25
1991,3,31,0.13,35,16
1991,4,1,0,46,28
1991,4,2,0.12,42,32
1991,4,3,0,40,24
1991,4,4,0,51,28
1991,4,5,0,68,45
1991,4,6,0.07,62,41
1991,4,7,0,75,51
1991,4,8,0,84,49
1991,4,9,0,82,60
1991,4,10,0,77,51
1991,4,11,0,56,32
1991,4,12,0,45,29
1991,4,13,0,45,31
1991,4,14,0.34,53,36
1991,4,15,0.16,58,37
1991,4,16,0.35,53,41
1991,4,17,0.07,63,33
1991,4,18,0.34,56,35
1991,4,19,0,51,34
1991,4,20,0,61,39
1991,4,21,0.6,42,39
1991,4,22,1.29,41,32
1991,4,23,0.01,45,33
1991,4,24,0,63,42
1991,4,25,0.34,58,34
1991,4,26,0,63,33
1991,4,27,0,73,46
1991,4,28,0,74,44
1991,4,29,0,72,49
1991,4,30,0.08,64,49
1991,5,1,0,79,48
1991,5,2,0.03,77,45
1991,5,3,0.01,51,39
1991,5,4,0,48,36
1991,5,5,0,56,30
1991,5,6,0.01,72,41
1991,5,7,1.93,67,46
1991,5,8,0,56,39
1991,5,9,0,59,38
1991,5,10,0.01,55,45
1991,5,11,0.05,66,40
1991,5,12,0,78,48
1991,5,13,0,82,50
1991,5,14,0,83,56
1991,5,15,0.48,80,47
1991,5,16,0,80,49
1991,5,17,0,87,64
1991,5,18,0,84,43
1991,5,19,0,62,35
1991,5,20,0,69,41
1991,5,21,0,73,47
1991,5,22,0,81,52
1991,5,23,0,82,62
1991,5,24,0,86,61
1991,5,25,0,86,65
1991,5,26,0,83,60
1991,5,27,0,86,68
1991,5,28,0.74,78,59
1991,5,29,0,83,54
1991,5,30,0,84,63
1991,5,31,0.12,83,67
1991,6,1,0.33,83,60
1991,6,2,0,72,46
1991,6,3,0,77,47
1991,6,4,0.43,77,53
1991,6,5,0.07,66,42
1991,6,6,0.02,68,43
1991,6,7,0,69,42
1991,6,8,0,76,45
1991,6,9,0,80,48
1991,6,10,0,81,50
1991,6,11,0,86,62
1991,6,12,0.14,81,62
1991,6,13,0.16,74,45
1991,6,14,0,65,40
1991,6,15,0,80,54
1991,6,16,0,92,66
1991,6,17,0.21,80,62
1991,6,18,0,69,58
1991,6,19,0.35,82,63
1991,6,20,0.51,85,58
1991,6,21,0,86,53
1991,6,22,0,83,57
1991,6,23,0.07,74,57
1991,6,24,0,74,51
1991,6,25,0,79,51
1991,6,26,0,84,57
1991,6,27,0,86,60
1991,6,28,0,91,60
1991,6,29,0,92,73
1991,6,30,0.01,83,63
1991,7,1,0,72,45
1991,7,2,0,76,56
1991,7,3,0.01,71,63
1991,7,4,0,81,64
1991,7,5,0.07,79,63
1991,7,6,0.09,74,64
1991,7,7,0.29,87,64
1991,7,8,0,85,65
1991,7,9,0,82,56
1991,7,10,0,75,50
1991,7,11,0,79,52
1991,7,12,0,78,47
1991,7,13,0.07,84,59
1991,7,14,0.36,73,60
1991,7,15,0,77,50
1991,7,16,0,80,50
1991,7,17,0,86,54
1991,7,18,0,88,64
1991,7,19,0,89,67
1991,7,20,0.45,90,65
1991,7,21,0,92,68
1991,7,22,0.14,88,64
1991,7,23,0.02,84,67
1991,7,24,0.74,87,53
1991,7,25,0.53,82,58
1991,7,26,0.09,85,61
1991,7,27,0.93,75,48
1991,7,28,0,75,46
1991,7,29,0,79,54
1991,7,30,0.04,81,58
1991,7,31,0,77,61
1991,8,1,0,80,55
1991,8,2,0,89,55
1991,8,3,0,83,61
1991,8,4,0,73,62
1991,8,5,0,78,59
1991,8,6,0,74,46
1991,8,7,0,74,48
1991,8,8,0,81,48
1991,8,9,0,81,55
1991,8,10,2.25,69,61
1991,8,11,0,78,58
1991,8,12,0,73,54
1991,8,13,0,78,55
1991,8,14,0,84,57
1991,8,15,0,86,62
1991,8,16,0.15,79,58
1991,8,17,0,86,63
1991,8,18,0,87,68
1991,8,19,1.14,80,63
1991,8,20,1.62,74,56
1991,8,21,1.17,69,59
1991,8,22,0.01,76,55
1991,8,23,0,82,61
1991,8,24,0.24,79,57
1991,8,25,0,76,52
1991,8,26,0,77,58
1991,8,27,0,84,60
1991,8,28,0,89,60
1991,8,29,0,88,61
1991,8,30,0,87,62
1991,8,31,0,91,65
1991,9,1,0,74,37
1991,9,2,0,65,38
1991,9,3,0,75,53
1991,9,4,0,83,58
1991,9,5,0.5,73,52
1991,9,6,0,74,47
1991,9,7,0,77,47
1991,9,8,0,79,51
1991,9,9,0,81,53
1991,9,10,0,84,58
1991,9,11,0,83,58
1991,9,12,0,65,43
1991,9,13,0,71,40
1991,9,14,0.05,77,46
1991,9,15,0,79,56
1991,9,16,0.06,81,65
1991,9,17,0,92,68
1991,9,18,0,80,53
1991,9,19,0.19,76,51
1991,9,20,0.58,58,38
1991,9,21,0,56,40
1991,9,22,0,56,33
1991,9,23,0,67,41
1991,9,24,0.03,66,37
1991,9,25,2.2,64,42
1991,9,26,1.64,53,44
1991,9,27,0,64,36
1991,9,28,0,56,29
1991,9,29,0,55,30
1991,9,30,0,62,24
1991,10,1,0,64,30
1991,10,2,0,77,55
1991,10,3,0,80,58
1991,10,4,0,77,49
1991,10,5,0,67,53
1991,10,6,1.09,79,49
1991,10,7,0.08,59,34
1991,10,8,0,51,32
1991,10,9,0,62,40
1991,10,10,0,72,51
1991,10,11,0,69,35
1991,10,12,0.88,51,33
1991,10,13,0,47,35
1991,10,14,0,46,27
1991,10,15,0,53,29
1991,10,16,0.44,55,42
1991,10,17,0,51,30
1991,10,18,0.64,55,30
1991,10,19,0,69,38
1991,10,20,0,45,37
1991,10,21,0,48,29
1991,10,22,0,52,35
1991,10,23,0,68,40
1991,10,24,0,75,53
1991,10,25,0,70,58
1991,10,26,0,74,58
1991,10,27,0,76,58
1991,10,28,0,74,41
1991,10,29,0,52,25
1991,10,30,0,56,22
1991,10,31,0,56,29
1991,11,1,0,58,35
1991,11,2,0.03,62,41
1991,11,3,0,57,25
1991,11,4,0,44,18
1991,11,5,0,35,15
1991,11,6,0,39,19
1991,11,7,0,44,29
1991,11,8,0,33,26
1991,11,9,0,33,16
1991,11,10,0,37,15
1991,11,11,0.65,43,22
1991,11,12,0.14,33,31
1991,11,13,0.01,36,33
1991,11,14,0,41,35
1991,11,15,0,50,31
1991,11,16,0.01,56,43
1991,11,17,0,43,22
1991,11,18,0,37,21
1991,11,19,0,50,31
1991,11,20,0,68,47
1991,11,21,0,72,44
1991,11,22,0.94,45,42
1991,11,23,1.74,48,41
1991,11,24,0.01,53,39
1991,11,25,0.04,39,29
1991,11,26,0,32,27
1991,11,27,0,31,20
1991,11,28,0,37,24
1991,11,29,0,47,34
1991,11,30,0,54,41
1991,12,1,0.06,62,37
1991,12,2,0.09,44,35
1991,12,3,0.99,37,30
1991,12,4,0.9,45,28
1991,12,5,0.09,29,17
1991,12,6,0.06,29,19
1991,12,7,0,34,20
1991,12,8,0,48,33
1991,12,9,0.06,58,41
1991,12,10,0.47,45,34
1991,12,11,0,44,33
1991,12,12,0,49,26
1991,12,13,0.02,51,35
1991,12,14,0.24,52,40
1991,12,15,0.02,48,23
1991,12,16,0,29,15
1991,12,17,0,20,8
1991,12,18,0,28,16
1991,12,19,0,18,9
1991,12,20,0,21,4
1991,12,21,0.02,39,19
1991,12,22,0,37,23
1991,12,23,0,46,24
1991,12,24,0.05,36,19
1991,12,25,0,30,16
1991,12,26,0,25,10
1991,12,27,0,35,15
1991,12,28,0,38,14
1991,12,29,0.01,43,14
1991,12,30,0.64,41,25
1991,12,31,0.03,26,8
1992,1,1,0,34,8
1992,1,2,0,37,11
1992,1,3,0,40,18
1992,1,4,0.09,49,29
1992,1,5,0.13,43,32
1992,1,6,0,36,31
1992,1,7,0,34,31
1992,1,8,0,35,23
1992,1,9,0,35,21
1992,1,10,0.2,41,32
1992,1,11,0,33,24
1992,1,12,0,26,20
1992,1,13,0,44,26
1992,1,14,0.29,47,40
1992,1,15,0.22,53,11
1992,1,16,0.03,18,3
1992,1,17,0.02,10,-2
1992,1,18,0,28,10
1992,1,19,0,17,-7
1992,1,20,0.01,15,-1
1992,1,21,0.02,24,12
1992,1,22,0,31,21
1992,1,23,0.02,34,20
1992,1,24,0.81,43,30
1992,1,25,0,30,9
1992,1,26,0.05,17,9
1992,1,27,0,24,12
1992,1,28,0,30,19
1992,1,29,0,34,26
1992,1,30,0,42,22
1992,1,31,0,37,24
1992,2,1,0,33,19
1992,2,2,0,19,15
1992,2,3,0,24,16
1992,2,4,0,30,12
1992,2,5,0.02,37,20
1992,2,6,0,23,3
1992,2,7,0,35,7
1992,2,8,0,33,23
1992,2,9,0.08,34,8
1992,2,10,0,14,-5
1992,2,11,0,28,-4
1992,2,12,0,36,-4
1992,2,13,0,15,-4
1992,2,14,0.15,29,14
1992,2,15,0,35,27
1992,2,16,1.06,44,35
1992,2,17,0,42,19
1992,2,18,0,39,21
1992,2,19,0.1,42,37
1992,2,20,0,54,32
1992,2,21,0,36,29
1992,2,22,0,38,23
1992,2,23,0,37,29
1992,2,24,0,35,21
1992,2,25,0.23,35,31
1992,2,26,0.68,35,30
1992,2,27,0.01,33,27
1992,2,28,0,37,17
1992,2,29,0,47,8
1992,3,1,0,26,7
1992,3,2,0,39,25
1992,3,3,0,36,24
1992,3,4,0,32,16
1992,3,5,0,41,21
1992,3,6,0,60,33
1992,3,7,0.08,48,36
1992,3,8,0.51,51,37
1992,3,9,0.02,40,37
1992,3,10,0,55,40
1992,3,11,1.04,61,18
1992,3,12,0,18,9
1992,3,13,0,24,13
1992,3,14,0,22,5
1992,3,15,0,26,11
1992,3,16,0,21,10
1992,3,17,0,29,12
1992,3,18,0,38,7
1992,3,19,0.48,36,15
1992,3,20,0.36,34,8
1992,3,21,0,33,12
1992,3,22,0,28,10
1992,3,23,0.22,26,10
1992,3,24,0,29,10
1992,3,25,0,34,15
1992,3,26,0,51,31
1992,3,27,1.04,44,35
1992,3,28,0,40,24
1992,3,29,0,30,23
1992,3,30,0,43,27
1992,3,31,0.34,40,32
1992,4,1,0,48,31
1992,4,2,0.08,40,27
1992,4,3,0.01,35,25
1992,4,4,0,35,23
1992,4,5,0,43,24
1992,4,6,0,43,28
1992,4,7,0,47,29
1992,4,8,0,65,38
1992,4,9,0,48,26
1992,4,10,0.08,53,30
1992,4,11,0.29,58,31
1992,4,12,0.01,67,39
1992,4,13,0,41,23
1992,4,14,0,39,20
1992,4,15,0,49,20
1992,4,16,0,50,25
1992,4,17,0.27,47,38
1992,4,18,0.51,48,35
1992,4,19,0.34,46,37
1992,4,20,0.01,57,43
1992,4,21,0.02,67,48
1992,4,22,0.03,71,60
1992,4,23,0.08,73,45
1992,4,24,0,61,46
1992,4,25,0.68,61,41
1992,4,26,0,46,37
1992,4,27,0.02,48,29
1992,4,28,0,56,33
1992,4,29,0,57,29
1992,4,30,0,65,33
1992,5,1,0,53,41
1992,5,2,0.05,67,41
1992,5,3,0.17,80,46
1992,5,4,0,60,39
1992,5,5,0,55,33
1992,5,6,0,50,38
1992,5,7,0,54,31
1992,5,8,0,65,38
1992,5,9,0.44,60,46
1992,5,10,0.02,69,44
1992,5,11,0.11,64,41
1992,5,12,0,79,48
1992,5,13,0,79,55
1992,5,14,0,81,47
1992,5,15,0,59,47
1992,5,16,0.36,71,48
1992,5,17,0.12,65,54
1992,5,18,0,74,57
1992,5,19,0,62,33
1992,5,20,0,74,41
1992,5,21,0,81,40
1992,5,22,0,83,44
1992,5,23,0,86,50
1992,5,24,0.63,87,42
1992,5,25,0,43,29
1992,5,26,0,58,33
1992,5,27,0.12,51,44
1992,5,28,0.01,52,33
1992,5,29,0,64,36
1992,5,30,0,73,41
1992,5,31,0.41,60,50
1992,6,1,2.86,68,52
1992,6,2,0,55,52
1992,6,3,0,73,46
1992,6,4,0,80,49
1992,6,5,0,79,57
1992,6,6,1.78,71,60
1992,6,7,0,78,57
1992,6,8,0,82,64
1992,6,9,0.55,76,49
1992,6,10,0,71,42
1992,6,11,0,73,44
1992,6,12,0,77,46
1992,6,13,0,83,50
1992,6,14,0,87,55
1992,6,15,0,83,50
1992,6,16,0,67,40
1992,6,17,0,76,52
1992,6,18,0,81,63
1992,6,19,0,79,64
1992,6,20,0.66,76,52
1992,6,21,0.02,55,48
1992,6,22,0,54,44
1992,6,23,0,59,35
1992,6,24,0.22,70,44
1992,6,25,0.33,73,52
1992,6,26,0,71,46
1992,6,27,0.76,77,49
1992,6,28,0.16,74,46
1992,6,29,0,77,49
1992,6,30,0,84,54
1992,7,1,0,83,51
1992,7,2,0,76,51
1992,7,3,0,76,53
1992,7,4,0.49,68,57
1992,7,5,0.03,76,56
1992,7,6,0.08,76,47
1992,7,7,0,72,47
1992,7,8,0,76,50
1992,7,9,0.81,78,52
1992,7,10,0,82,58
1992,7,11,0,79,63
1992,7,12,0,76,56
1992,7,13,0.11,76,66
1992,7,14,0.23,72,60
1992,7,15,0,86,62
1992,7,16,1.24,69,55
1992,7,17,0,76,58
1992,7,18,0.06,78,65
1992,7,19,0,82,58
1992,7,20,0,79,57
1992,7,21,0,83,58
1992,7,22,0,70,47
1992,7,23,0.03,74,58
1992,7,24,1.28,66,59
1992,7,25,0,68,60
1992,7,26,0,71,61
1992,7,27,0.62,67,62
1992,7,28,0,77,52
1992,7,29,0,69,55
1992,7,30,0.04,79,52
1992,7,31,0,73,57
1992,8,1,0.7,80,55
1992,8,2,0,76,54
1992,8,3,0,78,56
1992,8,4,0.4,78,58
1992,8,5,0,70,51
1992,8,6,0,71,47
1992,8,7,0,78,48
1992,8,8,0,79,53
1992,8,9,0.8,71,63
1992,8,10,0.46,77,62
1992,8,11,0,81,64
1992,8,12,0.19,77,51
1992,8,13,0,69,50
1992,8,14,0.34,64,53
1992,8,15,0,65,50
1992,8,16,0.23,68,53
1992,8,17,0.21,66,57
1992,8,18,0.89,74,62
1992,8,19,0.01,76,57
1992,8,20,0,72,49
1992,8,21,0,68,42
1992,8,22,0,76,45
1992,8,23,0,80,50
1992,8,24,0,80,56
1992,8,25,0,85,63
1992,8,26,0,85,63
1992,8,27,0,86,62
1992,8,28,0,87,65
1992,8,29,0.07,82,56
1992,8,30,0,65,49
1992,8,31,0,78,58
1992,9,1,0,67,46
1992,9,2,0,68,42
1992,9,3,0,73,44
1992,9,4,2.22,73,60
1992,9,5,0,78,49
1992,9,6,0,78,53
1992,9,7,0.06,67,61
1992,9,8,0,74,63
1992,9,9,0,78,55
1992,9,10,0,78,55
1992,9,11,0.66,82,48
1992,9,12,0,66,42
1992,9,13,0,63,39
1992,9,14,0,70,43
1992,9,15,0,74,54
1992,9,16,0,80,59
1992,9,17,0,84,62
1992,9,18,0,82,61
1992,9,19,0.23,78,54
1992,9,20,0,63,40
1992,9,21,0,69,43
1992,9,22,0.12,69,55
1992,9,23,0.6,72,43
1992,9,24,0,53,30
1992,9,25,0,62,31
1992,9,26,0.46,67,37
1992,9,27,0.05,63,51
1992,9,28,0.28,72,46
1992,9,29,0,69,45
1992,9,30,0,49,40
1992,10,1,0,47,31
1992,10,2,0,55,34
1992,10,3,0,73,43
1992,10,4,0,74,37
1992,10,5,0,57,29
1992,10,6,0,52,26
1992,10,7,0,59,27
1992,10,8,0,68,33
1992,10,9,0,68,41
1992,10,10,0.86,65,46
1992,10,11,0,65,48
1992,10,12,0.11,62,45
1992,10,13,0,59,35
1992,10,14,0,57,33
1992,10,15,0.08,50,33
1992,10,16,0,72,49
1992,10,17,0.05,71,40
1992,10,18,0,48,30
1992,10,19,0.03,47,34
1992,10,20,0,37,31
1992,10,21,0,41,30
1992,10,22,0,44,33
